ob_id,pl_name,pl_name_de,pl_name_v,pl_type,material,patronage,kind,title,denom,name,source,pal_name,deanery,adeaconry,diocese,metropoly,parish,type
4 830,Skomorosze,,,wieś,dr,s,,Demetriusz M,Kościół katolicki ob. greckiego,,"Budzyński, Struktura, s. 136; Kołbuk 1998, s. 175 (dek. Czortków); Skoczylas, Oficjalat Brzeżany, s. 73.",rus,Janów,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
4 645,Strutyn Niżny,,Strutyn Królewski,wieś,dr,k,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 176.",rus,Dolina,Lwów,Lwów,Kijów-Wilno,,świątynia główna
15 633,Przytoczna,Prittisch,,wieś,mr,s,,Św. Trójca,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 289.",poz,Zbąszyń,Pszczew,Poznań,Gniezno,,świątynia główna
15 700,Goraj,,,wieś,dr,s,,Św. Trójca,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 289.",poz,Zbąszyń,Pszczew,Poznań,Gniezno,,świątynia główna
4 592,Spas,,,wieś,dr,d,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 176; Skoczylas, Oficjalat Lwów, s. 119.",rus,Dolina,Lwów,Lwów,Kijów-Wilno,,świątynia główna
15 606,Kamionna,,,miasto,mr,s,,NarNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 288.",poz,Lwówek,Pszczew,Poznań,Gniezno,,świątynia główna
4 593,Spas,,,wieś,dr,d,,PPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 176.",rus,Dolina,Lwów,Lwów,Kijów-Wilno,,świątynia główna
15 609,Lewice,,,miasto,dr,s,,Mikołaj Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 288.",poz,Lwówek,Pszczew,Poznań,Gniezno,,świątynia główna
2 746,Czyszki,,Czyżki,wieś,dr,s,,Michał A,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 404 (Czyżki).",rus,Nowe Miasto,Przemyśl,Przemyśl,Lwów,,świątynia główna
5 825,Dźwiniacz Dolny,,Dźwiniacz,wieś,dr,s,,Prakseda PM,Kościół katolicki ob. greckiego,,"Budzyński, Ludność, II, s. 133; Kołbuk 1998, s. 270 (Dźwiniacz).",rus,Zatwarnica,,Przemyśl,Kijów-Wilno,,świątynia główna
5 660,Olszanica,,,wieś,dr,s,,WnNMP,Kościół katolicki ob. greckiego,,"Budzyński, Ludność, II, s. 269; Kołbuk 1998, s. 270.",rus,Zatwarnica,,Przemyśl,Kijów-Wilno,,świątynia główna
4 634,Lipowica,,,wieś,dr,k,,Cuda Michała A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 176 (Michał A); Skoczylas, Oficjalat Lwów, s. 117. (możliwe także wezwanie Soboru Michała A).",rus,Dolina,Lwów,Lwów,Kijów-Wilno,,świątynia główna
5 039,Sukiel,,,wieś,dr,s,,Sobór Michała A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 172 (Michał A); Skoczylas, Oficjalat Lwów, s. 114.",rus,Bolechów,Lwów,Lwów,Kijów-Wilno,,świątynia główna
4 648,Wyszków,,,wieś,dr,s,,Bazyli W,Kościół katolicki ob. greckiego,,"Budzyński, Struktura, s. 134; Kołbuk 1998, s. 176 (dek. Dolina); Skoczylas, Oficjalat Lwów, s. 115.",rus,Bolechów,Lwów,Lwów,Kijów-Wilno,,świątynia główna
15 657,Zbąszyń,,,miasto,mr,s,,"WnNMP, Stanisław Bp",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 289.",poz,Zbąszyń,Pszczew,Poznań,Gniezno,,świątynia główna
15 760,Owińska,,,wieś,mr,d,,Mikołaj Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 285.",poz,Rogoźno,Poznań,Poznań,Gniezno,,świątynia główna
15 712,Kaźmierz,,,miasto,mr,s,,NarNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 283.",poz,Oborniki,Poznań,Poznań,Gniezno,,świątynia główna
5 384,Bereźnica Szlachecka,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 210 (dek. Perehińsko); Skoczylas, Oficjalat Halicz, s. 33.",rus,Rożniatów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
15 595,Bytyń,,,wieś,mr,s,,"NMP, Wszyscy Św",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 288.",poz,Lwówek,Pszczew,Poznań,Gniezno,,świątynia główna
15 798,Tarnowo Podgórne,,,wieś,mr,,,Wszyscy Św,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 278.",poz,Buk,Poznań,Poznań,Gniezno,,świątynia główna
22 443,Olchówka,,,wieś,,,,Eliasz Pr,Kościół katolicki ob. greckiego,,"Duh, Pawlyszyn, Spis parafii 1782 r. (dek. Perehińsko); Skoczylas, Oficjalat Halicz, s. 33 (pomija tę cerkiew).",rus,Rożniatów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
15 662,Biezdrowo,,,wieś,mr,s,,"Św. Krzyż, Mikołaj Bp",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 288.",poz,Lwówek,Pszczew,Poznań,Gniezno,,świątynia główna
15 655,Wronki,Wronke,,miasto,mr,s,,Katarzyna PM,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 288.",poz,Lwówek,Pszczew,Poznań,Gniezno,,świątynia główna
15 735,Lubosz,,,wieś,mr,s,,"NawNMP, Bartłomiej Ap",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 288.",poz,Lwówek,Pszczew,Poznań,Gniezno,,świątynia główna
5 577,Janówka,,,wieś,dr,s,,Sobór Michała A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 211 (dek. Perehińsko, Michał A); Budzyński, Struktura, s. 135; Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Lwów, s. 116.",rus,Dolina,Lwów,Lwów,Kijów-Wilno,,świątynia główna
15 759,Ostroróg,,,miasto,mr,s,,WnNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 288.",poz,Lwówek,Pszczew,Poznań,Gniezno,,świątynia główna
15 661,Białężyn,,,wieś,dr,s,,Marcin Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 285.",poz,Rogoźno,Poznań,Poznań,Gniezno,,świątynia główna
15 820,Żydowo,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 283.",poz,Oborniki,Poznań,Poznań,Gniezno,,świątynia główna
15 774,Radzim,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 283.",poz,Oborniki,Poznań,Poznań,Gniezno,,świątynia główna
15 785,Słomowo,,,wieś,dr,s,,WnNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 285.",poz,Rogoźno,Poznań,Poznań,Gniezno,,świątynia główna
2 942,Rożniatów,,,miasto,mr,d,zak,NMPB,Kościół katolicki ob. łacińskiego,Jezuici,"Litak 1996, s. 374.",rus,Żydaczów,Halicz,Lwów,Lwów,,świątynia główna
3 681,Kołomyja,,Monasterek Kołomyjski,miasto,dr,k,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 207.",rus,Kołomyja,Halicz,Lwów,Kijów-Wilno,,świątynia główna
2 816,Kosienice,,Husienice,wieś,dr,d,,Św. Trójca,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 404 (Kosienice, Husienice).",rus,Pruchnik,Przemyśl,Przemyśl,Lwów,,świątynia główna
2 940,Rokietnica,,,wieś,mr,s,,Mikołaj Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 404.",rus,Pruchnik,Przemyśl,Przemyśl,Lwów,,świątynia główna
3 000,Tuligłowy,,,wieś,dr,s,zak,Mikołaj Bp,Kościół katolicki ob. łacińskiego,Bożogrobcy,"Litak 1996, s. 404.",rus,Pruchnik,Przemyśl,Przemyśl,Lwów,,świątynia główna
4 016,Polana,,,wieś,dr,k,,OpNMP,Kościół katolicki ob. greckiego,,"Budzyński, Ludność, II, s. 287; Kołbuk 1998, s. 244.",rus,Dobromil,,Przemyśl,Kijów-Wilno,,świątynia główna
3 673,Kaszyce,,,wieś,,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Budzyński, Ludność, II, s. 184; Kołbuk 1998, s. 258.",rus,Przemyśl,,Przemyśl,Kijów-Wilno,,świątynia główna
3 479,Dmytrowice,,Dmitrowice,wieś,,s,,NarNMP,Kościół katolicki ob. greckiego,,"Budzyński, Ludność, II, s. 121; Kołbuk 1998, s. 258.",rus,Przemyśl,,Przemyśl,Kijów-Wilno,,świątynia główna
15 870,Goruńsko,,,wieś,dr,,,"Katarzyna PM, Kazimierz Królewicz",Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 289.",poz,Zbąszyń,Pszczew,Poznań,Gniezno,Bledzew,świątynia pomocnicza
3 683,Kołomyja,,Monasterek Kołomyjski,miasto,dr,k,,ZwNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 207 (Mikołaj Bp); Duh, Pawlyszyn, Spis parafii 1782 r. (Ppańskie); Skoczylas, Oficjalat Halicz, s. 23 (cerkiew przedmiejska).",rus,Kołomyja,Halicz,Lwów,Kijów-Wilno,,świątynia główna
4 578,Zamulińce,,,wieś,dr,k,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 208 (dek. Kołomyja, s); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Halicz, s. 52.",rus,Zabłotów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
5 989,Wołczkowce,,,wieś,dr,s,,WnPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 218.",rus,Zabłotów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
4 378,Zabłotów,,,miasto,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 218; Skoczylas, Oficjalat Halicz, s. 52 (miejska).",rus,Zabłotów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
2 843,Lesko,,,miasto,mr,s,,NawNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 397.",rus,Sanok,Brzozów,Przemyśl,Lwów,,świątynia główna
6 014,Siemakowce,,,wieś,dr,s,,Bazyli W,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 218; Duh, Pawlyszyn, Spis parafii 1782 r. (WnPańskie)",rus,Zabłotów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
6 003,Ilińce,,Lińce,wieś,dr,s,,Eliasz Pr,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 218.",rus,Zabłotów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
6 042,Chlebiczyn Polny,,,wieś,dr,s,,WnNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 218.",rus,Zabłotów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
4 787,Rożnów,,,wieś,dr,k,,PPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 209 (s); Skoczylas, Oficjalat Halicz, s. 28 (możliwe wezwanie Michała A).",rus,Kosów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
15 933,Nietoperek,,,wieś,dr,,,Wszyscy Św,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 290.",poz,Zbąszyń,Pszczew,Poznań,Gniezno,Międzyrzecz,świątynia pomocnicza
4 909,Biała,,,wieś,dr,s,,ZmPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 175.",rus,Czortków,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
3 989,Pistyń,,,miasto,dr,k,,WnNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 208 (dek. Kołomyja); Duh, Pawlyszyn, Spis parafii 1782 r.",rus,Kosów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
16 026,Wyszanowo,,Wyszanów,wieś,pr,d,,Józef OblNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 290 (Wyszanów).",poz,Zbąszyń,Pszczew,Poznań,Gniezno,Stary Dwór,świątynia pomocnicza
4 580,Moskalówka,,Kosów,wieś,dr,s,,Bazyli W,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 209; Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Halicz, s. 26 (Kosów).",rus,Kosów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
4 734,Kuty,,,miasto,dr,k,,Św. Trójca,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 209 (OpNMP); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Halicz, s. 27; Budzyński, Kresy, s. 127.",rus,Kosów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
2 933,Radochońce,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 403.",rus,Mościska,Przemyśl,Przemyśl,Lwów,,świątynia główna
2 876,Michałówka,,,wieś,dr,s,,,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 403.",rus,Mościska,Przemyśl,Przemyśl,Lwów,,świątynia główna
2 777,Handzlówka,,,wieś,dr,s,,Piotr i Paweł AAp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 398.",rus,Jarosław,Jarosław,Przemyśl,Lwów,,świątynia główna
3 038,Zarzecze,,,wieś,dr,s,,Michał A,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 399.",rus,Jarosław,Jarosław,Przemyśl,Lwów,,świątynia główna
2 965,Sietesz,,,wieś,mr,s,,Mikołaj Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 399.",rus,Jarosław,Jarosław,Przemyśl,Lwów,,świątynia główna
2 755,Dudyńce,,,wieś,dr,s,,Wszyscy Św,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 397.",rus,Sanok,Brzozów,Przemyśl,Lwów,,świątynia główna
1 981,Krasiczyn,,,miasto,dr,,,,Religia mojżeszowa,,"AAPrz. AV166, k. 82, 1744 r. (schola); Liczba głów, s. 396, 1765 r. (kahał).",rus,,,,,,świątynia główna
15 589,Gościkowo,,Paradyż,wieś,,,zak,Marcin Bp,Kościół katolicki ob. łacińskiego,Cystersi,"Litak 1996, s. 499.",poz,Zbąszyń,Pszczew,Poznań,Gniezno,,świątynia pomocnicza
3 759,Kuty Stare,,,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 208 (m Kuty, k); Skoczylas, Oficjalat Halicz, s. 28; Budzyński, Kresy, s. 127.",rus,Kosów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
3 707,Kosów,,Manastyrsko,miasto,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 208 (Prakseda PM lub NarPańskie); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Halicz, s. 26.",rus,Kosów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
3 709,Kosów,,Manastyrsko,miasto,dr,s,,Św. Trójca,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 208 (k); Skoczylas, Oficjalat Halicz, s. 26 (cerkiew miejska).",rus,Kosów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
9 578,Czarnokońce Małe,,Czarnokuńczyki,wieś,dr,s,,Św. Trójca,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 222 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 59.",pod,Jagielnica,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 579,Czarnokońce Wielkie,,Czarnokuńce,wieś,dr,s,,OpNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 222 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 59.",pod,Jagielnica,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
22 889,Czarnokońce Wielkie,,Czarnokuńce,wieś,dr,s,,Jerzy M,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 222 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 59.",pod,Jagielnica,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
10 360,Zabłotówka,,,wieś,dr,s,,Św. Trójca,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 238 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 62.",pod,Jagielnica,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
9 776,Kapuścińce,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 226 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 60.",pod,Jagielnica,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
22 892,Ułaszkowce,,Właszkowce,miasto,dr,s,zak,NarJana Ch,Kościół katolicki ob. greckiego,Bazylianie,"Kołbuk 1998, s. 352 (kam, ZwNMP); Skoczylas, Oficjalat Kamieniec Podolski, s. 62; Flaga, Zakony męskie, s. 213; Wawryk, s. 140 (ZwNMP).",pod,Jagielnica,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
15 911,Ludomy,,,wieś,,,,,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 283.",poz,Oborniki,Poznań,Poznań,Gniezno,Ludomy,świątynia pomocnicza
15 908,Lubasz,,Krasna Góra,wieś,dr,,,NarNMP,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 281 (Krasna Góra).",poz,Czarnków,Poznań,Poznań,Gniezno,Lubasz,świątynia pomocnicza
13 135,Grodziczno,,,wieś,dr-mr,s,,Piotr i Paweł AAp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 160.",che,Lubawa,Chełmno,Chełmno,Gniezno,,świątynia główna
3 172,Średnia Wieś,,,wieś,dr,s,,,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 398.",rus,Sanok,Brzozów,Przemyśl,Lwów,Hoczew,świątynia pomocnicza
3 024,Wołkowyja,,,wieś,dr,s,,PKrzyża Św,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 398.",rus,Sanok,Brzozów,Przemyśl,Lwów,,świątynia główna
3 008,Uherce Mineralne,,Uherce,wieś,mr,s,,Stanisław Bp,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 397.",rus,Sanok,Brzozów,Przemyśl,Lwów,,świątynia główna
4 670,Wiktorów,,"Wiktorów Dolny, Wiktorów Górny",wieś,dr,k,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 205 (Wiktorów Dolny, s); Skoczylas, Oficjalat Halicz, s. 10.",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
4 677,Sapahów,,Sapohów,wieś,dr,k,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 205 (Sapohów, s); Skoczylas, Oficjalat Halicz, s. 10.",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
4 675,Sielec,,Sielce,wieś,dr,s,,NarPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 205 (NarNMP); Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Halicz, s. 10.",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
4 920,Leśniki,,,wieś,dr,s,,WnPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 173 (Św. Trójca); Skoczylas, Niedatowanyj rejestr, s. 558; Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Brzeżany, s. 58.",rus,Brzeżany,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
4 788,Rożnów,,,wieś,dr,k,,NarNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 209 (s); Skoczylas, Oficjalat Halicz, s. 28.",rus,Kosów,Halicz,Lwów,Kijów-Wilno,,świątynia główna
3 557,Halicz,,Załukiew,miasto,dr,k,,ObjPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 204; Skoczylas, Oficjalat Halicz, s. 8 (przedmieście Załukiew).",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
22 430,Halicz,,Załukiew,miasto,dr,d,,Piotr i Paweł AAp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 205 (prawdopodobnie jako Załukiew, d); Skoczylas, Niedatowanyj rejestr, s. 567; Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Halicz, s. 8 (przedmieście Załukiew).",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
4 248,Tokarnia,,,wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Budzyński, Ludność, II, s. 361; Kołbuk 1998, s. 262.",rus,Sanok,,Przemyśl,Kijów-Wilno,,świątynia główna
5 604,Zawój,,,wieś,dr,k,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 212 (dek. Perehińsko); Skoczylas, Oficjalat Halicz, s. 21.",rus,Kałusz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
3 560,Halicz,,Załukiew,miasto,dr,k,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 204 (WnNMP); Skoczylas, Niedatowanyj rejestr, s. 567; Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Halicz, s. 8 (przedmieście Załukiew).",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
3 559,Halicz,,Załukiew,miasto,dr,k,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 204 (d); Skoczylas, Oficjalat Halicz, s. 8 (przedmieście).",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
6 053,Pobereże,,,wieś,dr,s,,ZmPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 216 (dek. Uście); Skoczylas, Niedatowanyj rejestr, s. 567; Duh, Pawlyszyn, Spis parafii 1782 r.",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
5 329,Międzyhorce,,,wieś,dr,d,,Prakseda PM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 203 (dek. Bursztyn); Skoczylas, Niedatowanyj rejestr, s. 568; Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Halicz, s. 9.",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
4 672,Temerowce,,,wieś,dr,k,,NarPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 205 (s); Skoczylas, Oficjalat Halicz, s. 10.",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia główna
24 024,Pitrycz,,,wieś,dr,s,zak,WnNMP,Kościół katolicki ob. greckiego,Bazylianie,"Duh, Pawlyszyn, Spis parafii 1782 r.; Skoczylas, Oficjalat Halicz, s. 10.",rus,Halicz,Halicz,Lwów,Kijów-Wilno,,świątynia pomocnicza
22 589,Wiśniowiec Nowy,,,wieś,,,zak,Michał A,Kościół katolicki ob. łacińskiego,Karmelici bosi,"Litak 1996, s. 519; Popek, Świątynie Wołynia, s. 125-127.",woł,Krzemieniec,Łuck,Łuck,Lwów,,świątynia pomocnicza
12 821,Jampol,,,miasto,dr,s,,PPańskie,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 392.",woł,Zbaraż,Łuck,Łuck,Lwów,,świątynia główna
12 886,Białozórka,,Białozorka,miasto,,,,Roch W,Kościół katolicki ob. łacińskiego,,"Litak 1996, s. 393 (Białozorka).",woł,Zbaraż,Łuck,Łuck,Lwów,Białozórka,świątynia pomocnicza
11 631,Czajczyńce,,,wieś,dr,s,,PKrzyża Św,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 275.",woł,,,Łuck,Kijów-Wilno,,świątynia główna
4 638,Jaworów,,,wieś,dr,k,,ObjPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 176.",rus,Dolina,Lwów,Lwów,Kijów-Wilno,,świątynia główna
5 496,Zastawce,,,wieś,dr,s,,Sobór NMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 196.",rus,Zarwanica,Brzeżany,Lwów,Kijów-Wilno,,świątynia główna
9 532,Borszczów,,Barszczów,miasto,dr,s,,WnNMP,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 221 (kam); Skoczylas, Oficjalat Kamieniec Podolski, s. 59.",pod,Jagielnica,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
22 888,Borszczów,,Barszczów,miasto,dr,s,,Św. Trójca,Kościół katolicki ob. greckiego,,"Skoczylas, Oficjalat Kamieniec Podolski, s. 59; Kołbuk 1998 i Duh, Pawlyszyn (Spis parafii 1782 r.) pomijają tę cerkiew.",pod,Jagielnica,Kamieniec Podolski,Lwów,Kijów-Wilno,,świątynia główna
4 845,Siechów,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 171.",rus,Bolechów,Lwów,Lwów,Kijów-Wilno,,świątynia główna
18 638,Wychwatyńce,,,wieś,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 148; Socjografia, s. 72.",brac,Raszków,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
22 995,Hyrzów,,,wieś,,s,,,Kościół katolicki ob. greckiego,,"Socjografia, s. 70.",brac,Raszków,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
5 019,Sulatycze,,,wieś,dr,s,,ZmPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 172; Skoczylas, Niedatowanyj rejestr, s. 571; Duh, Pawlyszyn, Spis parafii 1782 r. (Michał A); Skoczylas, Oficjalat Lwów, s. 114.",rus,Bolechów,Lwów,Lwów,Kijów-Wilno,,świątynia główna
4 151,Sokołów,,,miasto,dr,s,,Mikołaj Bp,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 171 (wieś); Skoczylas, Oficjalat Lwów, s. 114.",rus,Bolechów,Lwów,Lwów,Kijów-Wilno,,świątynia główna
18 681,Żura,,"Żurka, Żury",wieś,dr,s,,Michał A,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 150 (Żurka); Socjografia, s. 72; SG. XIV, s. 855 (wezwanie z 1882 r.)",brac,Raszków,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
5 026,Balicze Podróżne,,,wieś,dr,s,,ObjPańskie,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 171; SG I, s. 87; Skoczylas, Oficjalat Lwów, s. 112.",rus,Bolechów,Lwów,Lwów,Kijów-Wilno,,świątynia główna
18 663,Zozulany,,Zieziulany,wieś,dr,s,,Prakseda PM,Kościół katolicki ob. greckiego,,"Kołbuk 1998, s. 149; Socjografia, s. 72.",brac,Raszków,Kijów,Kijów-Wilno,Kijów-Wilno,,świątynia główna
