ob_id,name,province,s_province,pl_type,pl_name,pl_name_v,pal_name,diocese,kind,title,comment,source,pl_name_de,category
9 214,Bernardynki - Moniales Tertii Ordinis Regularis Sancti Francisci Assisiensis,,,miasto,Lublin,,lub,Kraków,,Piotr Ap,,"Relacje o stanie diecezji krakowskiej 1615-1765, s. 143 (rel. z 1751 r.);
K. Kantak, Bernardyni w Polsce, t. 2, Lwów 1933, s. 357-390; R. Gustaw,
Klasztor św. Józefa ss. Bernardynek w Krakowie. 1646-1946, Kraków 1947
(Kraków: św. Agnieszka; św. Józef).",,z
9 364,Szarytki - Institutum Puellarum Sancti Vincenti a Paulo,,,miasto,Białystok,,podl,Wilno,,,,"PEK, t. 35-36, s. 271-274; M. Świątecka, Św. Wincenty a Polska, NP,
t. 11, 1960, s. 35-100; A. Schletz, Zarys historii sióstr miłosierdzia w Polsce.
(Karta z dziejów społecznych Kościoła), NP, t. 12, 1960, s. 59-172. Por. W.
Chotkowski, Historia polityczna, s. 312-353; Janicka-Olczakowa, Zakony
żeńskie, s. 738, 759-760.",,z
9 365,Benedyktynki - Ordo Monialium Sancti Benedicti,Kongregacja orientacji chełmińskiej,,miasto,Drohiczyn,,podl,Łuck,,Wszyscy Św.,,"M. Borkowska, Liczebność i skład osobowy klasztorów benedyktynek
kongregacji chełmińskiej, NP, t. 49, 1978, s. 245-246; taż, Benedyktynki, EK,
2, kolum. 256-258; A. Szylar, Działalność oświatowa benedyktynek sandomierskich
w latach 1616-1865. TNKUL, Lublin 2002, s. 63-74. ADS, D153, k. 188-191v, 252-254v; Kurczewski, s. 264.",,z
10 500,Dominikanki - Moniales Ordinis Praedicatorum,,,miasto,Kamieniec Podolski,,pod,Kamieniec Podolski,,Michał A,,"PEK t. 9-10, s. 90-91; EK t. 4, kolum. 84-85; W. Chotkowski, Ks[ięcia] prymasa, s. 125-128; tenże, Historia polityczna, s. 117-125; S. Barącz, Rys
dziejów zakonu kaznodziejskiego w Polsce, t. 2, Lwów 1861, s. 517-526.",,z
11 455,Klaryski - Ordo Sanctae Clarae,,,miasto,Wrocław,,Śl,Wrocław,,Klara z Asyżu,,"EKN, t. 5, s. 584-589; PEK, t. 21-22, s. 113-115; K. Kantak, Franciszkanie polscy, t. 2, Kraków 1938, s. 329-372.",,z
11 456,Dominikanki - Moniales Ordinis Praedicatorum,,,miasto,Wrocław,,Śl,Wrocław,,Katarzyna PM,,"PEK t. 9-10, s. 90-91; EK t. 4, kolum. 84-85; W. Chotkowski, Ks[ięcia] prymasa, s. 125-128; tenże, Historia polityczna, s. 117-125; S. Barącz, Rys
dziejów zakonu kaznodziejskiego w Polsce, t. 2, Lwów 1861, s. 517-526.",,z
11 457,Augustianki - Congregatio Sororum Sancti Augustini in Polonia,,,miasto,Wrocław,,Śl,Wrocław,,Jakub,,"PEK 1-2, s. 428; G. Uth, Szkic historyczno-biograficzny zakonu augustiańskiego
w Polsce, Kraków 1930, s. 130-131; W. Chotkowski, Ks[ięcia]
prymasa Poniatowskiego spustoszenia kościelne, Kraków 1918, 130-131.",,z
11 458,Cysterki - Sacer Ordo Cisterciensis,,,miasto,Trzebnica,,Śl,Wrocław,,,,,,z
11 459,Benedyktynki - Ordo Monialium Sancti Benedicti,Domy na Śląsku,,miasto,Lignica,Legnica,Śl,Wrocław,,,,,,z
11 460,Klaryski - Ordo Sanctae Clarae,,,miasto,Głogów Wielki,Głogów,Śl,Wrocław,,,,"EKN, t. 5, s. 584-589; PEK, t. 21-22, s. 113-115; K. Kantak, Franciszkanie polscy, t. 2, Kraków 1938, s. 329-372.",,z
11 461,Magdalenki - Ordo Sanctae Mariae Magdalenae de Poenitentia,,,miasto,Szprotawa,,Śl,Wrocław,,,,,,z
11 462,Dominikanki - Moniales Ordinis Praedicatorum,,,miasto,Racibórz,,Śl,Wrocław,,,,"PEK t. 9-10, s. 90-91; EK t. 4, kolum. 84-85; W. Chotkowski, Ks[ięcia] prymasa, s. 125-128; tenże, Historia polityczna, s. 117-125; S. Barącz, Rys
dziejów zakonu kaznodziejskiego w Polsce, t. 2, Lwów 1861, s. 517-526.",,z
11 463,Norbertanki premonstratenski - Ordo Monialium Premonstratensis,,,wieś,Czarnowąsy,,Śl,Wrocław,,,,"N. Backmund, Monasticon Premanstratense, t. 1, cz. 2, Berlin
1983, s. 402-433; A. Żak, Norbertanie i norbertanki w Polsce, „Przegląd
Powszechny”, t. 37, 1920, s. 321-328; EKN, t. 16, s. 340-398; Janicka-Olczakowa,
Zakony żeńskie, s. 748.",,z
11 465,Magdalenki - Ordo Sanctae Mariae Magdalenae de Poenitentia,,,miasto,Nowogrodziec,,Śl,Wrocław,,,,,,z
11 466,Benedyktynki - Ordo Monialium Sancti Benedicti,Domy na Śląsku,,miasto,Strzegowa,Strzegom,Śl,Wrocław,,,,,,z
11 467,Magdalenki - Ordo Sanctae Mariae Magdalenae de Poenitentia,,,miasto,Lubań,,Śl,Wrocław,,,,,,z
12 959,Karmelitanki trzewiczkowe - Ordo Sororum Beatae Virginis Mariae de Monte Carmelo,,,miasto,Dubno,,woł,Łuck,,Józef,"PEK. t. 19-20, s. 351; M. Borkowska, Karmelitanki dawnej obserwancji w Polsce. Dzieje zapomnianego zakonu, NP, t. 75, 1991, s. 91-116.","PEK t. 19-20, s. 351; M. Borkowska, Karmelitanki dawnej obserwancji w Polsce. Dzieje zapomnianego zakonu, NP, t. 75, 1991, s. 91-116.  [J.M. Giżycki] Wołyniak, Z przeszłości karmelitów na Litwie i Rusi.
Z przedmową F. Rawity Gawrońskiego, Kraków 1917, cz. II, s. 6.",,z
12 961,Brygidki - Ordo Sanctissimi Salvatoris; Ordo Sanctae Brigittae,,,miasto,Łuck,,woł,Łuck,,,,"EK, t. 2, kolum. 1118-1119; J. Fankidejski, Klasztory, s. 64; W. Chotkowski,
Historia polityczna, s. 109; Kurczewski, s. 139; S. Kamińska, Klasztory
brygidek w Gdańsku, Elblągu i Lublinie, Gdańsk 1970, s. 52-280.  SG V, s. 788; Kościół był w Dolnym Zamku.",,z
13 100,Norbertanki premonstratenski - Ordo Monialium Premonstratensis,,,miasto,Strzelno,,brzkuj,Włocławek,,Św. Trójca,,"N. Backmund, Monasticon Premanstratense, t. 1, cz. 2, Berlin
1983, s. 402-433; A. Żak, Norbertanie i norbertanki w Polsce, „Przegląd
Powszechny”, t. 37, 1920, s. 321-328; EKN, t. 16, s. 340-398; Janicka-Olczakowa,
Zakony żeńskie, s. 748.",,z
13 268,Szarytki - Institutum Puellarum Sancti Vincenti a Paulo,,,miasto,Chełmno,,che,Chełmno,,,,"PEK, t. 35-36, s. 271-274; M. Świątecka, Św. Wincenty a Polska, NP,
t. 11, 1960, s. 35-100; A. Schletz, Zarys historii sióstr miłosierdzia w Polsce.
(Karta z dziejów społecznych Kościoła), NP, t. 12, 1960, s. 59-172. Por. W.
Chotkowski, Historia polityczna, s. 312-353; Janicka-Olczakowa, Zakony
żeńskie, s. 738, 759-760.",,z
15 130,Dominikanki - Moniales Ordinis Praedicatorum,,,miasto,Płock,,pł,Płock,,Dominik,,"PEK t. 9-10, s. 90-91; EK t. 4, kolum. 84-85; W. Chotkowski, Ks[ięcia] prymasa, s. 125-128; tenże, Historia polityczna, s. 117-125; S. Barącz, Rys
dziejów zakonu kaznodziejskiego w Polsce, t. 2, Lwów 1861, s. 517-526.",,z
13 269,Benedyktynki - Ordo Monialium Sancti Benedicti,Kongregacja orientacji chełmińskiej,,miasto,Chełmno,,che,Chełmno,,Jan Ch,,"M. Borkowska, Liczebność i skład osobowy klasztorów benedyktynek
kongregacji chełmińskiej, NP, t. 49, 1978, s. 245-246; taż, Benedyktynki, EK,
2, kolum. 256-258; A. Szylar, Działalność oświatowa benedyktynek sandomierskich
w latach 1616-1865. TNKUL, Lublin 2002, s. 63-74.",,z
13 270,Benedyktynki - Ordo Monialium Sancti Benedicti,Kongregacja orientacji chełmińskiej,,miasto,Grudziądz,,che,Chełmno,,Św. Duch,,"M. Borkowska, Liczebność i skład osobowy klasztorów benedyktynek
kongregacji chełmińskiej, NP, t. 49, 1978, s. 245-246; taż, Benedyktynki, EK,
2, kolum. 256-258; A. Szylar, Działalność oświatowa benedyktynek sandomierskich
w latach 1616-1865. TNKUL, Lublin 2002, s. 63-74. SG II, s.866.",,z
13 271,Benedyktynki - Ordo Monialium Sancti Benedicti,Kongregacja orientacji chełmińskiej,,miasto,Toruń,,che,Chełmno,,Jakub W Ap,,"M. Borkowska, Liczebność i skład osobowy klasztorów benedyktynek
kongregacji chełmińskiej, NP, t. 49, 1978, s. 245-246; taż, Benedyktynki, EK,
2, kolum. 256-258; A. Szylar, Działalność oświatowa benedyktynek sandomierskich
w latach 1616-1865. TNKUL, Lublin 2002, s. 63-74. J. Fankidejski, Klasztory, s. 12.",,z
13 440,Klaryski - Ordo Sanctae Clarae,,,miasto,Bydgoszcz,,in,Gniezno,,Św. Duch,"EKN, t. 5, s. 584-589; PEK, t. 21-22, s. 113-115; K. Kantak, Franciszkanie polscy, t. 2, Kraków 1938, s. 329-372.","EKN, t. 5, s. 584-589; PEK, t. 21-22, s. 113-115; K. Kantak, Franciszkanie polscy, t. 2, Kraków 1938, s. 329-372.  SG I, s. 492; K. Kantak, Franciszkanie, t. 2, s. 347.",,z
13 831,Bernardynki - Moniales Tertii Ordinis Regularis Sancti Francisci Assisiensis,,,miasto,Kalisz,,kal,Gniezno,,NPNMP,,"Relacje o stanie diecezji krakowskiej 1615-1765, s. 143 (rel. z 1751 r.);
K. Kantak, Bernardyni w Polsce, t. 2, Lwów 1933, s. 357-390; R. Gustaw,
Klasztor św. Józefa ss. Bernardynek w Krakowie. 1646-1946, Kraków 1947
(Kraków: św. Agnieszka; św. Józef).",,z
13 832,Klaryski - Ordo Sanctae Clarae,,,miasto,Kalisz,,kal,Gniezno,,OfNMP,,"EKN, t. 5, s. 584-589; PEK, t. 21-22, s. 113-115; K. Kantak, Franciszkanie polscy, t. 2, Kraków 1938, s. 329-372.  PEK, t. 21-22, s. 115.",,z
14 162,Cysterki - Sacer Ordo Cisterciensis,,,wieś,Ołobok,,kal,Gniezno,,,,"S. Karwowski, Klasztor cystersek w Ołoboku, „Rocznik Towarzystwa
Przyjaciół Nauk Paznańskiego”, t. 26, 1899, z. 1, s. 1-135.",,z
14 163,Klaryski - Ordo Sanctae Clarae,,,miasto,Gniezno,,gn,Gniezno,konwent,,przy kościele franciszkanów,"EKN, t. 5, s. 584-589; PEK, t. 21-22, s. 113-115; K. Kantak, Franciszkanie polscy, t. 2, Kraków 1938, s. 329-372.  K. Kantak, Franciszkanie, t. 1, s. 79 (wspólny kościół z męskim
klasztorem franciszkańskim).",,z
14 437,Norbertanki premonstratenski - Ordo Monialium Premonstratensis,,,miasto,Łęczyca,,łęcz,Gniezno,,WnNMP,,"N. Backmund, Monasticon Premanstratense, t. 1, cz. 2, Berlin
1983, s. 402-433; A. Żak, Norbertanie i norbertanki w Polsce, „Przegląd
Powszechny”, t. 37, 1920, s. 321-328; EKN, t. 16, s. 340-398; Janicka-Olczakowa,
Zakony żeńskie, s. 748.",,z
14 987,Dominikanki - Moniales Ordinis Praedicatorum,,,wieś,Góra Kalwaria,,maz,Poznań,,,,"PEK t. 9-10, s. 90-91; EK t. 4, kolum. 84-85; W. Chotkowski, Ks[ięcia] prymasa, s. 125-128; tenże, Historia polityczna, s. 117-125; S. Barącz, Rys
dziejów zakonu kaznodziejskiego w Polsce, t. 2, Lwów 1861, s. 517-526.  SG II, s. 689.",,z
14 988,Benedyktynki - Ordo Monialium Sancti Benedicti,Kongregacja orientacji chełmińskiej,,wieś,Łomża,,maz,Płock,,,,"M. Borkowska, Liczebność i skład osobowy klasztorów benedyktynek
kongregacji chełmińskiej, NP, t. 49, 1978, s. 245-246; taż, Benedyktynki, EK,
2, kolum. 256-258; A. Szylar, Działalność oświatowa benedyktynek sandomierskich
w latach 1616-1865. TNKUL, Lublin 2002, s. 63-74.",,z
14 989,Bernardynki - Moniales Tertii Ordinis Regularis Sancti Francisci Assisiensis,,,miasto,Przasnysz,,maz,Płock,,NPNMP,,"Relacje o stanie diecezji krakowskiej 1615-1765, s. 143 (rel. z 1751 r.);
K. Kantak, Bernardyni w Polsce, t. 2, Lwów 1933, s. 357-390; R. Gustaw,
Klasztor św. Józefa ss. Bernardynek w Krakowie. 1646-1946, Kraków 1947
(Kraków: św. Agnieszka; św. Józef).",,z
14 990,Szarytki - Institutum Puellarum Sancti Vincenti a Paulo,,,miasto,Pułtusk,,maz,Płock,,,,"PEK, t. 35-36, s. 271-274; M. Świątecka, Św. Wincenty a Polska, NP,
t. 11, 1960, s. 35-100; A. Schletz, Zarys historii sióstr miłosierdzia w Polsce.
(Karta z dziejów społecznych Kościoła), NP, t. 12, 1960, s. 59-172. Por. W.
Chotkowski, Historia polityczna, s. 312-353; Janicka-Olczakowa, Zakony
żeńskie, s. 738, 759-760.",,z
14 991,Szarytki - Institutum Puellarum Sancti Vincenti a Paulo,,,miasto,Szczuczyn Mazowiecki,,maz,Płock,,,,"PEK, t. 35-36, s. 271-274; M. Świątecka, Św. Wincenty a Polska, NP,
t. 11, 1960, s. 35-100; A. Schletz, Zarys historii sióstr miłosierdzia w Polsce.
(Karta z dziejów społecznych Kościoła), NP, t. 12, 1960, s. 59-172. Por. W.
Chotkowski, Historia polityczna, s. 312-353; Janicka-Olczakowa, Zakony
żeńskie, s. 738, 759-760.",,z
14 992,Sakramentki (Benedyktynki o Nieustającej Adoracji) - Moniales Ordinis Sancti Benedicti ab Adoratione Pepetua Sanctissimi Sacramenti,,,miasto,Warszawa,,maz,Poznań,,Kazimierz Królewicz,,"R. Filochowski, Kościół i klasztor PP. Sakramentek w Warszawie albo historia sakramentek warszawskich, Warszawa 1889; Kościół Panien
Sakramentek we Lwowie , „Gazeta Narodowa”, 1883, nr 228; Janicka-Olczakowa,
Zakony żeńskie, s. 746.",,z
14 993,Bernardynki - Moniales Tertii Ordinis Regularis Sancti Francisci Assisiensis,,,miasto,Warszawa,,maz,Poznań,,Klara z Asyżu,,"Relacje o stanie diecezji krakowskiej 1615-1765, s. 143 (rel. z 1751 r.);
K. Kantak, Bernardyni w Polsce, t. 2, Lwów 1933, s. 357-390; R. Gustaw,
Klasztor św. Józefa ss. Bernardynek w Krakowie. 1646-1946, Kraków 1947
(Kraków: św. Agnieszka; św. Józef).",,z
14 994,Bernardynki - Moniales Tertii Ordinis Regularis Sancti Francisci Assisiensis,,,miasto,Warszawa-Praga,,maz,Płock,,Antoni Pad,,"Relacje o stanie diecezji krakowskiej 1615-1765, s. 143 (rel. z 1751 r.);
K. Kantak, Bernardyni w Polsce, t. 2, Lwów 1933, s. 357-390; R. Gustaw,
Klasztor św. Józefa ss. Bernardynek w Krakowie. 1646-1946, Kraków 1947
(Kraków: św. Agnieszka; św. Józef).",,z
14 995,Brygidki - Ordo Sanctissimi Salvatoris; Ordo Sanctae Brigittae,,,miasto,Warszawa,,maz,Poznań,,Św. Trójca,,"EK, t. 2, kolum. 1118-1119; J. Fankidejski, Klasztory, s. 64; W. Chotkowski,
Historia polityczna, s. 109; Kurczewski, s. 139; S. Kamińska, Klasztory
brygidek w Gdańsku, Elblągu i Lublinie, Gdańsk 1970, s. 52-280.",,z
14 996,Karmelitanki bose - Ordo Beatae Mariae Virginis de Monte Carmelo; Carmelitanarum Discalceatarum,,,miasto,Warszawa,,maz,Poznań,,Teresa,,"Relacje o stanie diecezji krakowskiej, s. 143, 173 (rel. Z 1751
i 1765 r.); AKS, teczka poznańska. Relacja o stanie diecezji Poznańskiej
z 1783 r.; PEK t. 19-20, s. 351-353.",,z
14 997,Wizytki - Siostry Nawiedzenia NMP - Ordo Visitationis Beatae Mariae Virginis,,,miasto,Warszawa,,maz,Poznań,,Opieki Św. Józefa,,"EKN, t. 31, s. 538-551; M. Świątecka, Święty Wincenty, 35-100; Janicka-Olczakowa, Zakony żeńskie, s. 738-759.  [F. M. Sobieszczański], Kościół i klasztor PP. Wizytek w Warszawie,
„Pamiętnik Religijno-Moralny”, Seria I, t. 31, 1856, s. 68-291, 361-381.",,z
14 998,Szarytki - Institutum Puellarum Sancti Vincenti a Paulo,,,miasto,Warszawa,,maz,Poznań,,,przy kościele Św. Krzyża,"PEK, t. 35-36, s. 271-274; M. Świątecka, Św. Wincenty a Polska, NP,
t. 11, 1960, s. 35-100; A. Schletz, Zarys historii sióstr miłosierdzia w Polsce.
(Karta z dziejów społecznych Kościoła), NP, t. 12, 1960, s. 59-172. Por. W.
Chotkowski, Historia polityczna, s. 312-353; Janicka-Olczakowa, Zakony
żeńskie, s. 738, 759-760.",,z
14 999,Szarytki - Institutum Puellarum Sancti Vincenti a Paulo,,,miasto,Warszawa,,maz,Poznań,,Roch W,,"PEK, t. 35-36, s. 271-274; M. Świątecka, Św. Wincenty a Polska, NP,
t. 11, 1960, s. 35-100; A. Schletz, Zarys historii sióstr miłosierdzia w Polsce.
(Karta z dziejów społecznych Kościoła), NP, t. 12, 1960, s. 59-172. Por. W.
Chotkowski, Historia polityczna, s. 312-353; Janicka-Olczakowa, Zakony
żeńskie, s. 738, 759-760.",,z
15 000,Szarytki - Institutum Puellarum Sancti Vincenti a Paulo,,,miasto,Warszawa,,maz,Poznań,,Kazimierz Królewicz,,"PEK, t. 35-36, s. 271-274; M. Świątecka, Św. Wincenty a Polska, NP,
t. 11, 1960, s. 35-100; A. Schletz, Zarys historii sióstr miłosierdzia w Polsce.
(Karta z dziejów społecznych Kościoła), NP, t. 12, 1960, s. 59-172. Por. W.
Chotkowski, Historia polityczna, s. 312-353; Janicka-Olczakowa, Zakony
żeńskie, s. 738, 759-760.",,z
15 002,Kanoniczki warszawskie - Kapituła Kanoniczek Świeckich NPNMP; Damy Orderu NPNMP,,,miasto,Warszawa,,maz,Poznań,,,,"PEK t. 19-20, s. 285.",,z
15 129,Norbertanki premonstratenski - Ordo Monialium Premonstratensis,,,miasto,Płock,,pł,Płock,,Maria Magdalena,,"N. Backmund, Monasticon Premanstratense, t. 1, cz. 2, Berlin
1983, s. 402-433; A. Żak, Norbertanie i norbertanki w Polsce, „Przegląd
Powszechny”, t. 37, 1920, s. 321-328; EKN, t. 16, s. 340-398; Janicka-Olczakowa,
Zakony żeńskie, s. 748.  M. Borkowska, Zapiski kronikarskie norbertanek płockich, NP, t. 84,
1995, s. 49-79.",,z
17 511,Wizytki - Siostry Nawiedzenia NMP - Ordo Visitationis Beatae Mariae Virginis,,,miasto,Wilno,,wil,Wilno,,Serce Jezusa,,"EKN, t. 31, s. 538-551; M. Świątecka, Święty Wincenty, 35-100; Janicka-Olczakowa, Zakony żeńskie, s. 738-759.  Kurczewski, s. 761-762.",,z
15 131,Benedyktynki - Ordo Monialium Sancti Benedicti,Kongregacja orientacji chełmińskiej,,miasto,Sierpc,,pł,Płock,,WnNMP,,"M. Borkowska, Liczebność i skład osobowy klasztorów benedyktynek
kongregacji chełmińskiej, NP, t. 49, 1978, s. 245-246; taż, Benedyktynki, EK,
2, kolum. 256-258; A. Szylar, Działalność oświatowa benedyktynek sandomierskich
w latach 1616-1865. TNKUL, Lublin 2002, s. 63-74. B. Gostomski, Początki i rozwój klasztoru benedyktynek w Sierpcu w
XVII wieku, RH, t. 36, 1988, z. 2, s. 133.",,z
15 371,Benedyktynki - Ordo Monialium Sancti Benedicti,Kongregacja orientacji chełmińskiej,,wieś,Bysławek,,pom,Włocławek,,,,"M. Borkowska, Liczebność i skład osobowy klasztorów benedyktynek
kongregacji chełmińskiej, NP, t. 49, 1978, s. 245-246; taż, Benedyktynki, EK,
2, kolum. 256-258; A. Szylar, Działalność oświatowa benedyktynek sandomierskich
w latach 1616-1865. TNKUL, Lublin 2002, s. 63-74.",,z
15 372,Brygidki - Ordo Sanctissimi Salvatoris; Ordo Sanctae Brigittae,,,miasto,Gdańsk,,pom,Włocławek,,Brygida Szwedzka,,"EK, t. 2, kolum. 1118-1119; J. Fankidejski, Klasztory, s. 64; W. Chotkowski,
Historia polityczna, s. 109; Kurczewski, s. 139; S. Kamińska, Klasztory
brygidek w Gdańsku, Elblągu i Lublinie, Gdańsk 1970, s. 52-280.",,z
16 848,Bernardynki - Moniales Tertii Ordinis Regularis Sancti Francisci Assisiensis,,,miasto,Wieluń,,sier,Gniezno,,Franciszek z Asyżu,,"Relacje o stanie diecezji krakowskiej 1615-1765, s. 143 (rel. z 1751 r.);
K. Kantak, Bernardyni w Polsce, t. 2, Lwów 1933, s. 357-390; R. Gustaw,
Klasztor św. Józefa ss. Bernardynek w Krakowie. 1646-1946, Kraków 1947
(Kraków: św. Agnieszka; św. Józef).",,z
15 373,Benedyktynki - Ordo Monialium Sancti Benedicti,Kongregacja orientacji chełmińskiej,,wieś,Żarnowiec,,pom,Włocławek,,ZwNMP,,"M. Borkowska, Liczebność i skład osobowy klasztorów benedyktynek
kongregacji chełmińskiej, NP, t. 49, 1978, s. 245-246; taż, Benedyktynki, EK,
2, kolum. 256-258; A. Szylar, Działalność oświatowa benedyktynek sandomierskich
w latach 1616-1865. TNKUL, Lublin 2002, s. 63-74. SG XIV, s. 743.",,z
15 374,Norbertanki premonstratenski - Ordo Monialium Premonstratensis,,,wieś,Żukowo,,pom,Włocławek,,WnNMP,,"N. Backmund, Monasticon Premanstratense, t. 1, cz. 2, Berlin
1983, s. 402-433; A. Żak, Norbertanie i norbertanki w Polsce, „Przegląd
Powszechny”, t. 37, 1920, s. 321-328; EKN, t. 16, s. 340-398; Janicka-Olczakowa,
Zakony żeńskie, s. 748.",,z
16 091,Karmelitanki bose - Ordo Beatae Mariae Virginis de Monte Carmelo; Carmelitanarum Discalceatarum,,,miasto,Poznań,,poz,Poznań,,Imię NMP,,"Relacje o stanie diecezji krakowskiej, s. 143, 173 (rel. Z 1751
i 1765 r.); AKS, teczka poznańska. Relacja o stanie diecezji Poznańskiej
z 1783 r.; PEK t. 19-20, s. 351-353.",,z
16 092,Dominikanki - Moniales Ordinis Praedicatorum,,,miasto,Poznań,,poz,Poznań,,Dominik W,,"PEK t. 9-10, s. 90-91; EK t. 4, kolum. 84-85; W. Chotkowski, Ks[ięcia] prymasa, s. 125-128; tenże, Historia polityczna, s. 117-125; S. Barącz, Rys
dziejów zakonu kaznodziejskiego w Polsce, t. 2, Lwów 1861, s. 517-526.",,z
16 093,Dominikanki - Moniales Ordinis Praedicatorum,,,miasto,Poznań,,poz,Poznań,,Katarzyna PM,,"PEK t. 9-10, s. 90-91; EK t. 4, kolum. 84-85; W. Chotkowski, Ks[ięcia] prymasa, s. 125-128; tenże, Historia polityczna, s. 117-125; S. Barącz, Rys
dziejów zakonu kaznodziejskiego w Polsce, t. 2, Lwów 1861, s. 517-526.",,z
16 094,Bernardynki - Moniales Tertii Ordinis Regularis Sancti Francisci Assisiensis,,,miasto,Poznań,,poz,Poznań,,PPańskie,,"Relacje o stanie diecezji krakowskiej 1615-1765, s. 143 (rel. z 1751 r.);
K. Kantak, Bernardyni w Polsce, t. 2, Lwów 1933, s. 357-390; R. Gustaw,
Klasztor św. Józefa ss. Bernardynek w Krakowie. 1646-1946, Kraków 1947
(Kraków: św. Agnieszka; św. Józef).",,z
16 095,Benedyktynki - Ordo Monialium Sancti Benedicti,Kongregacja orientacji chełmińskiej,,miasto,Poznań,,poz,Poznań,,,,"M. Borkowska, Liczebność i skład osobowy klasztorów benedyktynek
kongregacji chełmińskiej, NP, t. 49, 1978, s. 245-246; taż, Benedyktynki, EK,
2, kolum. 256-258; A. Szylar, Działalność oświatowa benedyktynek sandomierskich
w latach 1616-1865. TNKUL, Lublin 2002, s. 63-74. Nowacki, II, s. 775.",,z
16 096,Klaryski - Ordo Sanctae Clarae,,,miasto,Śrem,,poz,Poznań,,Św. Krzyż,,"EKN, t. 5, s. 584-589; PEK, t. 21-22, s. 113-115; K. Kantak, Franciszkanie polscy, t. 2, Kraków 1938, s. 329-372.  PEK, t. 21-22, s. 115.",,z
16 480,Bernardynki - Moniales Tertii Ordinis Regularis Sancti Francisci Assisiensis,,,miasto,Łowicz,,raw,Gniezno,,NPNMP,,"Relacje o stanie diecezji krakowskiej 1615-1765, s. 143 (rel. z 1751 r.);
K. Kantak, Bernardyni w Polsce, t. 2, Lwów 1933, s. 357-390; R. Gustaw,
Klasztor św. Józefa ss. Bernardynek w Krakowie. 1646-1946, Kraków 1947
(Kraków: św. Agnieszka; św. Józef).",,z
16 481,Dominikanki - Moniales Ordinis Praedicatorum,,,miasto,Sochaczew,,raw,Poznań,,,,"PEK t. 9-10, s. 90-91; EK t. 4, kolum. 84-85; W. Chotkowski, Ks[ięcia] prymasa, s. 125-128; tenże, Historia polityczna, s. 117-125; S. Barącz, Rys
dziejów zakonu kaznodziejskiego w Polsce, t. 2, Lwów 1861, s. 517-526.",,z
16 845,Norbertanki premonstratenski - Ordo Monialium Premonstratensis,,,wieś,Bolesławiec,,sier,Gniezno,,,"N. Backmund, Monasticon Premanstratense, t. 1, cz. 2, Berlin 1983, s. 402-433; A. Żak, Norbertanie i norbertanki w Polsce, „Przegląd Powszechny”, t. 37, 1920, s. 321-328; EKN, t. 16, s. 340-398; Janicka-Olczakowa, Zakony żeńskie, s. 748.","N. Backmund, Monasticon Premanstratense, t. 1, cz. 2, Berlin
1983, s. 402-433; A. Żak, Norbertanie i norbertanki w Polsce, „Przegląd
Powszechny”, t. 37, 1920, s. 321-328; EKN, t. 16, s. 340-398; Janicka-Olczakowa,
Zakony żeńskie, s. 748.  SG I, s. 299:” Był tu [...] drewniany kościółek panien norbertanek,
poprzednio szpitalny”.",,z
