table,index,year,value,geometry,potential,villages_value,near_value,name,voivodeship,land,community,community_code,table_abbr
0100,rus_przmysl,1736,1560,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1737,1628,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1738,1671,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1739,1622,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1741,1279,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1742,818,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1743,1638,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1744,1728,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1745,2068,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1746,2068,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1747,1968,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1748,2008,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1749,1743,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1751,2883,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1752,1153,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1753,1172,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1754,1200,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1755,2874,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1756,1563,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1757,1408,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1758,2145,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1760,1542,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1761,1225,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1762,1677,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,rus_przmysl,1763,2000,2534974.15061266|6408841.24330848,2000,0,0,przemysl,rus,Autonomous,przemysl,przmysl,ext
0100,pdl_smtycz,1736,800,2545058.99622533|6877724.33632693,0,0,0,siemiatycze,pdl,Autonomous,siemiatycze,smtycz,ext
0100,maz_kscln_nr,1732,50,"[2489112.3759931875, 6974827.587943699]",40,0,0,koscielna_nur,maz,Autonomous,ciechanowiec,cchnwc,ext
0100,maz_kscln_nr,1739,40,"[2489112.3759931875, 6974827.587943699]",40,0,0,koscielna_nur,maz,Autonomous,ciechanowiec,cchnwc,ext
0100,wol_mdzyrzcz_krck,1757,2400,2990423.59585596|6559717.46932896,0,0,0,miedzyrzecz_korecki,wol,Autonomous,miedzyrzecz_korecki,mdzyrzczkrck,ext
0100,lbl_glsk,1738,800,2516139.73804764|6654403.57933031,700,0,0,glusk,lbl,Autonomous,lublin,lbln,ext
1000,pod_bchtyn,1734,50,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1736,50,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1737,52,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1738,75,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1741,80,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1743,154,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1744,154,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1745,84,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1746,154,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1747,100,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1748,125,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1749,130,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1751,138,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1752,145,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1753,135,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1754,136,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1755,140,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1757,142,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1758,144,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1760,172,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1761,179,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1762,179,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1763,180,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bchtyn,1764,180,2084478.65716594|7110016.12545619,180,0,0,bachtyn,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1721,300,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1722,150,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1729,272,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1734,275,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1736,150,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1737,140,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1738,240,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1741,140,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1743,142,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1744,208,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1745,170,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1746,170,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1747,120,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1748,121,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1749,132,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1751,200,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1752,217,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1753,318,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1754,280,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1755,300,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1757,224,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1758,200,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1761,200,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1762,200,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1763,195,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_bln,1764,230,2967839.75729961|6254199.91905633,230,0,0,balin,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1722,650,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1723,731,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1724,780,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1725,1163,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1726,1050,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1727,1340,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1728,780,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1732,1136,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1738,531,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1741,1404,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1744,580,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1745,1300,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1746,1194,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1747,1194,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1748,1550,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1749,1492,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1751,812,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1753,1400,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1754,1412,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1755,1460,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1758,1268,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1760,1560,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1761,1580,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1762,1550,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1763,1500,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_br,1764,1710,3082151.92854975|6288376.9253962,1710,0,0,bar,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1721,170,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1723,124,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1724,168,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1725,140,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1727,100,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1728,100,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1729,140,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1731,143,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1733,150,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1734,178,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1736,150,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1737,104,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1738,120,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1741,80,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1743,80,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1752,104,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1753,88,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1754,86,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1755,90,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1757,90,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1758,90,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1760,100,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1761,94,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1762,98,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1763,90,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_blcz,1764,100,2880646.62423069|6235266.36614631,100,0,0,bilcze,pod,Podolia,podolia,pdl,podolia
1000,pod_brk,1729,40,1920687.91667908|6785772.88201029,0,0,0,borek,pod,Podolia,podolia,pdl,podolia
1000,pod_brk,1731,44,1920687.91667908|6785772.88201029,0,0,0,borek,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1720,270,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1721,130,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1722,150,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1723,58,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1725,650,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1726,510,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1729,585,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1731,484,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1732,552,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1733,528,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1734,580,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1736,450,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1738,450,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1744,562,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1746,530,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1752,559,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1757,476,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1758,480,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1760,450,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1762,450,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1763,420,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_brszczw,1764,590,2899273.33528446|6240509.04761236,590,0,0,borszczow,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1720,220,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1721,200,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1722,270,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1723,414,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1724,450,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1727,240,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1728,240,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1729,240,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1731,240,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1732,312,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1733,399,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1734,400,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1736,450,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1737,740,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1738,480,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1741,550,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1743,558,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1744,1082,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1745,756,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1746,970,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1747,1040,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1748,340,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1754,1008,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1755,1050,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1757,1100,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1758,1100,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1760,1189,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1761,1258,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1762,1358,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1763,1300,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_chmlnk,1764,1482,2310081.61918538|6553598.58036138,1482,0,0,chmielnik,pod,Podolia,podolia,pdl,podolia
1000,pod_czrnstrw,1724,237,2979006.03557909|6361173.51908113,0,0,0,czarnoostrow,pod,Podolia,podolia,pdl,podolia
1000,pod_czrnstrw,1727,280,2979006.03557909|6361173.51908113,0,0,0,czarnoostrow,pod,Podolia,podolia,pdl,podolia
1000,pod_czrnstrw,1728,280,2979006.03557909|6361173.51908113,0,0,0,czarnoostrow,pod,Podolia,podolia,pdl,podolia
1000,pod_czrnstrw,1736,150,2979006.03557909|6361173.51908113,0,0,0,czarnoostrow,pod,Podolia,podolia,pdl,podolia
1000,brc_cznjwc,1764,150,,150,0,0,czeniejowce,brc,Podolia,podolia,pdl,podolia
1000,pod_czrcz,1738,135,2952633.879194|6251157.97618044,260,0,0,czercze,pod,Podolia,podolia,pdl,podolia
1000,pod_czrcz,1741,155,2952633.879194|6251157.97618044,260,0,0,czercze,pod,Podolia,podolia,pdl,podolia
1000,pod_czrcz,1743,400,2952633.879194|6251157.97618044,260,0,0,czercze,pod,Podolia,podolia,pdl,podolia
1000,pod_czrcz,1744,400,2952633.879194|6251157.97618044,260,0,0,czercze,pod,Podolia,podolia,pdl,podolia
1000,pod_czrcz,1745,400,2952633.879194|6251157.97618044,260,0,0,czercze,pod,Podolia,podolia,pdl,podolia
1000,pod_czrcz,1746,484,2952633.879194|6251157.97618044,260,0,0,czercze,pod,Podolia,podolia,pdl,podolia
1000,pod_czrcz,1747,390,2952633.879194|6251157.97618044,260,0,0,czercze,pod,Podolia,podolia,pdl,podolia
1000,pod_czrcz,1748,332,2952633.879194|6251157.97618044,260,0,0,czercze,pod,Podolia,podolia,pdl,podolia
1000,pod_czrcz,1749,340,2952633.879194|6251157.97618044,260,0,0,czercze,pod,Podolia,podolia,pdl,podolia
1000,pod_czrcz,1752,270,2952633.879194|6251157.97618044,260,0,0,czercze,pod,Podolia,podolia,pdl,podolia
1000,pod_czrcz,1764,260,2952633.879194|6251157.97618044,260,0,0,czercze,pod,Podolia,podolia,pdl,podolia
1000,pod_czrwngrd,1733,261,2848487.14293029|6240500.53137377,325,0,0,czerwonogrod,pod,Podolia,podolia,pdl,podolia
1000,pod_czrwngrd,1734,275,2848487.14293029|6240500.53137377,325,0,0,czerwonogrod,pod,Podolia,podolia,pdl,podolia
1000,pod_czrwngrd,1736,275,2848487.14293029|6240500.53137377,325,0,0,czerwonogrod,pod,Podolia,podolia,pdl,podolia
1000,pod_czrwngrd,1737,234,2848487.14293029|6240500.53137377,325,0,0,czerwonogrod,pod,Podolia,podolia,pdl,podolia
1000,pod_czrwngrd,1738,300,2848487.14293029|6240500.53137377,325,0,0,czerwonogrod,pod,Podolia,podolia,pdl,podolia
1000,pod_czrwngrd,1741,230,2848487.14293029|6240500.53137377,325,0,0,czerwonogrod,pod,Podolia,podolia,pdl,podolia
1000,pod_czrwngrd,1751,280,2848487.14293029|6240500.53137377,325,0,0,czerwonogrod,pod,Podolia,podolia,pdl,podolia
1000,pod_czrwngrd,1752,332,2848487.14293029|6240500.53137377,325,0,0,czerwonogrod,pod,Podolia,podolia,pdl,podolia
1000,pod_czrwngrd,1753,340,2848487.14293029|6240500.53137377,325,0,0,czerwonogrod,pod,Podolia,podolia,pdl,podolia
